"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
7233,"false",750,"A","AUYF8HGLWPXOIUBVSN4A","resultModule1","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1488032968051,"lgc0"
9476,"false",250,"B","AU63HO87C9LXTAEGQKUY","resultModule1","true","AUYF8HGLWPXOIUBVSN4A","[object Object]","[object Object]","NA","NA",1488032970115,"lgc0"
22878,"false",500,"A","AU8Y6TNO0KF1W3JVHPB2","resultModule1","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1488032984000,"lgc0"
28182,"false",500,"B","AUPWJO8QBMC2H6G097IF","resultModule1","true","AU8Y6TNO0KF1W3JVHPB2","[object Object]","[object Object]","NA","NA",1488032988720,"lgc0"
