access, exit, bonus, terminated
AU6JOQDNV0IL2ZHUF5XT, EuM59GnokhPd6mCV, 3.67625, false
AUTQ0FP8EBMVYJS4UR3I, ESz7yqE6iHcXP3wU, 3.07125, false
AUZB4QMU0XLW7PGS2VEF, EGt5whyA89ZKI3ea, 5.53125, false
