"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
13890,"false","dataResult",21,"F",2,"B","true","AUN67FX9EWJ4URSTKH1G","[object Object]","[object Object]","NA","NA",1488031780196,"lgc0"
17818,"false","dataResult",24,"M",0,"B","true","AU9FEM16JWBU23YPXSRT","[object Object]","[object Object]","NA","NA",1488031784560,"lgc0"
29873,"false","dataResult",33,"M",7,"A","true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA","NA",1488031795917,"lgc0"
40427,"false","dataResult",37,"M",6,"B","true","AUFKIOJDXE8HPB7Z0VCW","[object Object]","[object Object]","NA","NA",1488031806405,"lgc0"
