"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
"4262","false","0","false","0","3150","3277.5","21","G","6","resultModule2","true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA","6","1458859368770","lgc0"
"3130","false","1000","false","100","1200","1227.5","8","K","6","resultModule2","true","AUINXFO4TE6HQ01CDRZ5","[object Object]","[object Object]","NA","6","1458859379728","lgc0"
"11093","false","2300","false","230","2400","2297.5","16","K","6","resultModule2","true","AUEPWVDT14N0HL2SA953","[object Object]","[object Object]","NA","6","1458859379850","lgc0"
"7656","false","1800","false","180","1800","1747.5","12","G","6","resultModule2","true","AUWP0HJARCIVG25YK4M9","[object Object]","[object Object]","NA","6","1458859389148","lgc0"
