"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"4811","false","200","B","AUWP0HJARCIVG25YK4M9","resultModule1","true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA","NA","1458859363862","lgc0"
"7896","false","200","B","AUINXFO4TE6HQ01CDRZ5","resultModule1","true","AUEPWVDT14N0HL2SA953","[object Object]","[object Object]","NA","NA","1458859367974","lgc0"
"16686","false","800","A","AUEPWVDT14N0HL2SA953","resultModule1","true","AUINXFO4TE6HQ01CDRZ5","[object Object]","[object Object]","NA","NA","1458859376021","lgc0"
"21908","false","800","A","AU2A683XSLDUWFPYZTBN","resultModule1","true","AUWP0HJARCIVG25YK4M9","[object Object]","[object Object]","NA","NA","1458859380892","lgc0"
