"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
11927,"false","dice",3,3,"true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1506255074898,"lgc0"
14871,"false","dice",5,5,"true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA","NA",1506255077998,"lgc0"
