"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
15564,"false","dataResult",66,"F",8,"B","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1506255098441,"lgc0"
16006,"false","dataResult",33,"M",5,"B","true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA","NA",1506255098960,"lgc0"
