"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"13825","false","dataResult","34","M","3","B","true","AU9ID3BLWFHN0K4PJ8TZ","[object Object]","[object Object]","NA","NA","1458870689061","lgc0"
"15317","false","dataResult","31","F","6","A","true","AUNA950ME3SYLJOI12R7","[object Object]","[object Object]","NA","NA","1458870690471","lgc0"
"16787","false","dataResult","24","M","2","A","true","AU7KPGVJZH0UX521D6LO","[object Object]","[object Object]","NA","NA","1458870693150","lgc0"
"27427","false","dataResult","61","F","1","A","true","AUUGPB8DISTOVC4XJYRW","[object Object]","[object Object]","NA","NA","1458870703165","lgc0"
