"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"3890","false","resultModule4","2","A","1.00","NA","true","AUZ3IU97J2TNPKXH0YGW","[object Object]","[object Object]","NA","NA","1458860089666","lgc0"
"5710","false","resultModule4","6","A","0.80","NA","true","AUQA65R2X8ZMFB73W9CY","[object Object]","[object Object]","NA","NA","1458860102228","lgc0"
"7553","false","resultModule4","1","B","0.05","NA","true","AUCXOHYMKT54SEPRDB9A","[object Object]","[object Object]","NA","NA","1458860110061","lgc0"
"6503","false","resultModule4","9","B","1.95","NA","true","AUIGXS1W5FVCARUO80ZN","[object Object]","[object Object]","NA","NA","1458860110063","lgc0"
