"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7127,"false","dice",1,6,"true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1506260411896,"lgc0"
7119,"false","dice",5,5,"true","AUZB4QMU0XLW7PGS2VEF","[object Object]","[object Object]","NA","NA",1506260412183,"lgc0"
13764,"false","dice",6,6,"true","AUKVJS508X7CIWHQPOAN","[object Object]","[object Object]","NA","NA",1506260418155,"lgc0"
21293,"false","dice",1,1,"true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1506260426215,"lgc0"
