"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
10582,"false",459,"B","AUZB4QMU0XLW7PGS2VEF","resultModule1","true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1506260560079,"lgc0"
11761,"false","NA","NA","NA","resultModule1","true","AUKVJS508X7CIWHQPOAN","[object Object]","[object Object]","NA","NA",1506260561184,"lgc0"
12874,"false",1000,"A","AUKVJS508X7CIWHQPOAN","resultModule1","true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1506260562492,"lgc0"
16627,"false","NA","NA","NA","resultModule1","true","AUZB4QMU0XLW7PGS2VEF","[object Object]","[object Object]","NA","NA",1506260566232,"lgc0"
