"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"12428","false","dataResult","36","M","5","A","true","AU8Y6TNO0KF1W3JVHPB2","[object Object]","[object Object]","NA","NA","1458860294946","lgc0"
"17759","false","dataResult","29","M","3","B","true","AU1SK8IMNP934ZGA7R2T","[object Object]","[object Object]","NA","NA","1458860300260","lgc0"
"32853","false","dataResult","25","M","5","B","true","AUN67FX9EWJ4URSTKH1G","[object Object]","[object Object]","NA","NA","1458860315509","lgc0"
"39700","false","dataResult","33","F","6","B","true","AUWFIU3EJ6R7AD8GXMP0","[object Object]","[object Object]","NA","NA","1458860322144","lgc0"
