"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"4178","false","resultModule4","5","A","0.80","NA","true","AUWFIU3EJ6R7AD8GXMP0","[object Object]","[object Object]","NA","NA","1458860421164","lgc0"
"6490","false","resultModule4","5","A","1.00","NA","true","AUN67FX9EWJ4URSTKH1G","[object Object]","[object Object]","NA","NA","1458860433231","lgc0"
"9156","false","resultModule4","9","B","1.95","NA","true","AU8Y6TNO0KF1W3JVHPB2","[object Object]","[object Object]","NA","NA","1458860433337","lgc0"
"7992","false","resultModule4","1","A","1.00","NA","true","AU1SK8IMNP934ZGA7R2T","[object Object]","[object Object]","NA","NA","1458860434534","lgc0"
