access, exit, bonus, terminated
AUWFIU3EJ6R7AD8GXMP0, EsKRDu7e0iqArGjh, 1.89875, false
AU1SK8IMNP934ZGA7R2T, EREf7dCPJWF93Qcs, 3.54375, false
AUN67FX9EWJ4URSTKH1G, EuWYOr7e8ATP2QVk, 3.00375, false
AU8Y6TNO0KF1W3JVHPB2, Es61VabfjP0toXEL, 4.45375, false
