"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
11806,"false",500,500,"B","AUINXFO4TE6HQ01CDRZ5","Module1","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA","NA",1506261835764,"lgc0"
11669,"false",500,500,"A","AUXWDL2MC8YB9U7S5FAQ","Module1","true","AUINXFO4TE6HQ01CDRZ5","[object Object]","[object Object]","NA","NA",1506261835832,"lgc0"
