"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
25435,"false",600,400,"A","AUJUBIVK2SWY8043ZXER","Module1","true","AUPBCUW2D3J5MLX16R90","[object Object]","[object Object]","NA","NA",1488037103169,"lgc0"
25338,"false",400,200,"B","AUPBCUW2D3J5MLX16R90","Module1","true","AUJUBIVK2SWY8043ZXER","[object Object]","[object Object]","NA","NA",1488037103185,"lgc0"
28384,"false",700,300,"A","AU34IUXMVBNOWJG962L7","Module1","true","AUL1N3CVPRIS7FJHGEKW","[object Object]","[object Object]","NA","NA",1488037106440,"lgc0"
28184,"false",300,500,"B","AUL1N3CVPRIS7FJHGEKW","Module1","true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1488037106473,"lgc0"
