"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
6089,"false",500,"A","AUP3YGBLMRCW6DTAQ97X","resultModule1","true","AUJS4UVNGDCAHI9L5KPT","[object Object]","[object Object]","NA","NA",1488022230327,"lgc0"
10608,"false",500,"B","AUJS4UVNGDCAHI9L5KPT","resultModule1","true","AUP3YGBLMRCW6DTAQ97X","[object Object]","[object Object]","NA","NA",1488022234942,"lgc0"
15806,"false",500,"A","noone","resultModule1","true","AU8K40BLH6FGXC2QDERA","[object Object]","[object Object]","NA","NA",1488022239814,"lgc0"
