"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
21436,"false","questionary3",4,"true","AUJS4UVNGDCAHI9L5KPT","[object Object]","[object Object]","NA","NA",1488022210259,"lgc0"
24861,"false","questionary3",1,"true","AUP3YGBLMRCW6DTAQ97X","[object Object]","[object Object]","NA","NA",1488022216260,"lgc0"
34950,"false","questionary3",15,"true","AU8K40BLH6FGXC2QDERA","[object Object]","[object Object]","NA","NA",1488022223657,"lgc0"
