"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
9681,"false","questionary3",16,"true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA","NA",1489612296929,"lgc0"
12678,"false","questionary3",3,"true","AUYW4R6UPZ7HJBIN0812","[object Object]","[object Object]","NA","NA",1489612299857,"lgc0"
68450,"false","questionary3",3,"true","AUQEO8KSZN2R4Y1D39X7","[object Object]","[object Object]","NA","NA",1489612356419,"lgc0"
