"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7326,"false","dice",0,5,"true","AU8K40BLH6FGXC2QDERA","[object Object]","[object Object]","NA","NA",1506260970116,"lgc0"
11571,"false","dice",1,1,"true","AU3G2JUFQZCWN5H71V8T","[object Object]","[object Object]","NA","NA",1506260974936,"lgc0"
12720,"false","dice",4,4,"true","AUJS4UVNGDCAHI9L5KPT","[object Object]","[object Object]","NA","NA",1506260975958,"lgc0"
16329,"false","dice",1,1,"true","AUL9K5IMG7U1JZDFEBNA","[object Object]","[object Object]","NA","NA",1506260978893,"lgc0"
