"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
621,"false",0,"false",0,0,0,0,"G",2,"resultModule2","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA",2,1506288551661,"lgc0"
1084,"false",0,"false",0,0,0,0,"G",2,"resultModule2","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA",2,1506288557052,"lgc0"
549,"false",0,"false",0,0,0,0,"K",2,"resultModule2","true","AU78H41UGBM90AXTEJPZ","[object Object]","[object Object]","NA",2,1506288562244,"lgc0"
630,"false",0,"false",0,300,300,2,"K",2,"resultModule2","true","AU9FEM16JWBU23YPXSRT","[object Object]","[object Object]","NA",2,1506288567106,"lgc0"
