"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
12881,"false","dataResult",29,"F",1,"A","true","AU9FEM16JWBU23YPXSRT","[object Object]","[object Object]","NA","NA",1506288407250,"lgc0"
17182,"false","dataResult",20,"M",7,"A","true","AU78H41UGBM90AXTEJPZ","[object Object]","[object Object]","NA","NA",1506288412790,"lgc0"
24103,"false","dataResult",30,"M",8,"A","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1506288418773,"lgc0"
28972,"false","dataResult",20,"M",2,"B","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1506288424584,"lgc0"
