"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
2412,"false","questionary3",11,"true","AU9FEM16JWBU23YPXSRT","[object Object]","[object Object]","NA","NA",1506288539386,"lgc0"
4835,"false","questionary3",11,"true","AU78H41UGBM90AXTEJPZ","[object Object]","[object Object]","NA","NA",1506288542442,"lgc0"
8158,"false","questionary3",9,"true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1506288545783,"lgc0"
11197,"false","questionary3",14,"true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1506288548811,"lgc0"
