access, exit, bonus, terminated
AU9FEM16JWBU23YPXSRT, E0E2Y6wW5Imxl7oH, 2255, false
AU78H41UGBM90AXTEJPZ, EMpLFj7mtifrlI8G, 2200, false
AUPWJO8QBMC2H6G097IF, EITEhYl4kGBr8nWt, 2695, false
AU63HO87C9LXTAEGQKUY, Eqr0tN18AswEkIDg, 2550, false
