"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
17364,"false","dataResult",23,"M",3,"A","true","AUEPWVDT14N0HL2SA953","[object Object]","[object Object]","NA","NA",1488021067415,"lgc0"
20424,"false","dataResult",19,"M",7,"A","true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA","NA",1488021070579,"lgc0"
98928,"false","dataResult",24,"F",6,"A","true","AU4G1YSBXHL2PQVO9WNI","[object Object]","[object Object]","NA","NA",1488021149280,"lgc0"
