"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
10555,"false",900,"A","AU2A683XSLDUWFPYZTBN","resultModule1","true","AUEPWVDT14N0HL2SA953","[object Object]","[object Object]","NA","NA",1488021265473,"lgc0"
19040,"false",100,"B","AUEPWVDT14N0HL2SA953","resultModule1","true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA","NA",1488021273960,"lgc0"
26589,"false",990,"A","noone","resultModule1","true","AU4G1YSBXHL2PQVO9WNI","[object Object]","[object Object]","NA","NA",1488021282307,"lgc0"
