"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2475,"false","Module2",9,2550,2565,17,0,"false",0,2550,0.3,"true","AUEPWVDT14N0HL2SA953","[object Object]","[object Object]","NA",9,1488020764263,"lgc0"
3257,"false","Module2",9,1650,1635,11,100,"false",30,1620,0.3,"true","AU2A683XSLDUWFPYZTBN","[object Object]","[object Object]","NA",9,1488020765150,"lgc0"
22722,"false","Module2",9,3000,3000,20,50,"false",15,2985,0.3,"true","AU4G1YSBXHL2PQVO9WNI","[object Object]","[object Object]","NA",9,1488020785319,"lgc0"
