"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
52564,"false","Module4","A\,B\,A\,B\,A\,B\,B\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9PME48Y7CI2DQAUK6R","[object Object]","[object Object]","NA","NA",1518726320976,"lgc0"
66585,"false","Module4","A\,A\,A\,A\,A\,A\,A\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU8XBJ7KGY2TN05WPV4E","[object Object]","[object Object]","NA","NA",1518726334618,"lgc0"
82741,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9Z3FOUKE167DP5Q0IY","[object Object]","[object Object]","NA","NA",1518726350599,"lgc0"
127154,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9ID3BLWFHN0K4PJ8TZ","[object Object]","[object Object]","NA","NA",1518726395525,"lgc0"
