"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
14699,"false",600,"A","noone","resultModule1","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA",1488039447227,"lgc0"
16357,"false",500,"B","AU5VUBT3WCQ6YEON9084","resultModule1","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1488039448856,"lgc0"
18180,"false",500,"A","AUPH7DWXYS6LITM2FZU3","resultModule1","true","AU5VUBT3WCQ6YEON9084","[object Object]","[object Object]","NA","NA",1488039450552,"lgc0"
