"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
5123,"false",0,"false",0,1650,1650,11,"G",10,"resultModule2","true","AU5VUBT3WCQ6YEON9084","[object Object]","[object Object]","NA",10,1488039455856,"lgc0"
12224,"false",0,"false",0,2700,2700,18,"G",10,"resultModule2","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA",10,1488039459729,"lgc0"
10765,"false",0,"false",0,1800,1800,12,"K",10,"resultModule2","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA",10,1488039459800,"lgc0"
