"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
8214,"false","resultModule4",3,"A","1.00","NA","true","AU5VUBT3WCQ6YEON9084","[object Object]","[object Object]","NA","NA",1488039464256,"lgc0"
6041,"false","resultModule4",4,"A","1.00","NA","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA",1488039466035,"lgc0"
15783,"false","resultModule4",4,"A","0.80","NA","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1488039475750,"lgc0"
