"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
52024,"false","questionary2","1\,1\,1\,1\,1\,1\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5VUBT3WCQ6YEON9084","[object Object]","[object Object]","NA","NA",1488039348994,"lgc0"
79343,"false","questionary2","1\,1\,3\,3\,3\,2\,2\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUXAPR62STVQKWIDJ45E","[object Object]","[object Object]","NA","NA",1488039376504,"lgc0"
101974,"false","questionary2","2\,1\,2\,2\,1\,1\,1\,1\,2\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1488039399029,"lgc0"
