"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
5454,"false","questionary3",8,"true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA","NA",1506266706790,"lgc0"
5930,"false","questionary3",13,"true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1506266707231,"lgc0"
5930,"false","questionary3",10,"true","AUMZO301CKS56HALGU8X","[object Object]","[object Object]","NA","NA",1506266707308,"lgc0"
11987,"false","questionary3",13,"true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA",1506266713400,"lgc0"
