"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
6288,"false",0,"false",0,2850,2928.75,19,"G",3,"resultModule2","true","AUMZO301CKS56HALGU8X","[object Object]","[object Object]","NA",3,1506266726834,"lgc0"
8305,"false",1950,"false",195,1950,1833.75,13,"G",3,"resultModule2","true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA",3,1506266732835,"lgc0"
4589,"false",1000,"false",100,1350,1328.75,9,"K",3,"resultModule2","true","AU1I24FYT6VKMGOUD0JR","[object Object]","[object Object]","NA",3,1506266733057,"lgc0"
10541,"false",200,"false",20,1200,1258.75,8,"K",3,"resultModule2","true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA",3,1506266735039,"lgc0"
