"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
2990,"false","Module2",3,900,981.25,6,300,"false",30,870,0.1,"true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA",3,1512495746148,"lgc0"
3031,"false","Module2",3,2250,2136.25,15,2250,"false",225,2025,0.1,"true","AU2ZOTYNRUHALF8917I3","[object Object]","[object Object]","NA",3,1512495746329,"lgc0"
4362,"false","Module2",3,1500,1461.25,10,1500,"false",150,1350,0.1,"true","AU25DBH0NU97R6KIZGCJ","[object Object]","[object Object]","NA",3,1512495747499,"lgc0"
9710,"false","Module2",3,1050,1121.25,7,400,"false",40,1010,0.1,"true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA",3,1512495754591,"lgc0"
