"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
21621,"false","dataResult",43,"F",3,"A","true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA","NA",1512496117603,"lgc0"
24245,"false","dataResult",48,"M",3,"A","true","AU2ZOTYNRUHALF8917I3","[object Object]","[object Object]","NA","NA",1512496120220,"lgc0"
26855,"false","dataResult",53,"F",2,"B","true","AU25DBH0NU97R6KIZGCJ","[object Object]","[object Object]","NA","NA",1512496122568,"lgc0"
29905,"false","dataResult",44,"F",5,"B","true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1512496125692,"lgc0"
