"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
9002,"false","Module2",0,900,911.25,6,900,"true",90,810,0.1,"true","AU25DBH0NU97R6KIZGCJ","[object Object]","[object Object]","NA",0,1512495504069,"lgc0"
9711,"false","Module2",0,1050,1101.25,7,500,"false",50,1000,0.1,"true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA",0,1512495504799,"lgc0"
14017,"false","Module2",0,750,781.25,5,700,"false",70,680,0.1,"true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA",0,1512495509440,"lgc0"
14450,"false","Module2",0,1950,1856.25,13,1950,"false",195,1755,0.1,"true","AU2ZOTYNRUHALF8917I3","[object Object]","[object Object]","NA",0,1512495509838,"lgc0"
