"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
13227,"false","questionary3",4,"true","AUBWILR1QU6OEYP3AV0M","[object Object]","[object Object]","NA","NA",1488022082255,"lgc0"
19910,"false","questionary3",5,"true","AU5YO6KGZAW1PM0UDVCB","[object Object]","[object Object]","NA","NA",1488022089076,"lgc0"
54194,"false","questionary3",18,"true","AUKVJS508X7CIWHQPOAN","[object Object]","[object Object]","NA","NA",1488022123328,"lgc0"
