"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
1549,"false",200,"false",60,1350,1564.5,9,"G",3,"resultModule2","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA",3,1506254623338,"lgc0"
13488,"false",10,"false",3,1650,1921.5,11,"K",3,"resultModule2","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA",3,1506254650986,"lgc0"
15209,"false",1800,"false",540,1800,1534.5,12,"G",3,"resultModule2","true","AUPFEQ9B7DKMG45IR2Z6","[object Object]","[object Object]","NA",3,1506254651579,"lgc0"
16376,"false",1650,"false",495,1650,1429.5,11,"K",3,"resultModule2","true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA",3,1506254662385,"lgc0"
