"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"12075","false","1000","0","A","AU4X63OAKJMPYFW0UZB9","Module1","true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA","1458858418443","lgc0"
"12588","false","0","500","B","AUHK4WS129PBIDYGZ8QJ","Module1","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA","1458858418574","lgc0"
"28315","false","500","500","A","AU21GXTBRFJ85YUV9LDK","Module1","true","AUMVF32Y1PSZBC4JGXK8","[object Object]","[object Object]","NA","NA","1458858433930","lgc0"
"28325","false","500","500","B","AUMVF32Y1PSZBC4JGXK8","Module1","true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA","1458858434373","lgc0"
